상권_코드_명,자치구명,상권_구분_코드_명,최다업종,직장인수_평균,상주인구_평균,개업률_평균,폐업률_평균,월매출_평균,엑스좌표_값,와이좌표_값,영역_면적,행정동,위도,경도
성내전통시장,강동구,전통시장,화장품,49.708333333333336,1267.0748898678414,2.093984962406015,1.7481203007518797,347355629.6729323,211269,448247,31651,성내2동,37.53365462601447,127.12749791159769
성내중학교,강동구,골목상권,한식음식점,441.3125,1613.64,2.533333333333333,2.3444444444444446,117438462.5,211510,447825,39694,성내1동,37.529849435267344,127.13021797817682
성내천어린이공원(하니사랑길),강동구,골목상권,화초,6093.321888412017,4298.085201793722,2.6031746031746033,1.7261904761904763,689079736.3359684,211079,447418,139845,성내1동,37.526187642325176,127.12533575007856
성대전통시장(성대시장),동작구,전통시장,화장품,222.41747572815535,1952.3273657289003,3.2017738359201773,2.977827050997783,744747345.709251,193904,444409,53092,상도3동,37.499122816445855,126.93106137758035
성동구립금호도서관,성동구,골목상권,한식음식점,36.0,,0.0,0.0,63889292.666666664,202208,450534,11778,금호1가동,37.55432666209703,127.02498830324593
성동구보건소,성동구,골목상권,한식음식점,106.66666666666667,1613.076923076923,3.2413793103448274,2.2758620689655173,117048788.93103448,203124,451949,49735,마장동,37.567073116003144,127.03536085082358
성동세무서,성동구,골목상권,화장품,421.88,1156.712765957447,2.8839285714285716,2.1160714285714284,295952108.4285714,205254,449984,136762,송정동,37.549358847126776,127.0594564430696
성동용답상가시장,성동구,전통시장,화초,178.25766871165644,4442.8228941684665,2.879852125693161,3.33086876155268,585194208.4981618,204691,451606,118065,용답동,37.56397605579394,127.05309567240342
성동초등학교,광진구,골목상권,화장품,257.4661654135338,2551.299212598425,2.442176870748299,2.068027210884354,168073735.7972973,207787,448123,75500,자양2동,37.532573346901124,127.08810116387241
성미산체육관,마포구,골목상권,한식음식점,654.1914893617021,2109.654135338346,1.3018867924528301,1.3081761006289307,740389456.4213836,192075,451621,97940,성산1동,37.564089068838044,126.91029976327316
성북구청,성북구,발달상권,화장품,285.93333333333334,898.1732283464567,2.41,2.8,350734707.76567656,201404,454424,50039,삼선동,37.589376946564364,127.01589674974976
성북초등학교앞,성북구,골목상권,화장품,201.26923076923077,514.027397260274,3.7586206896551726,3.793103448275862,210041319.86363637,199941,454796,42242,성북동,37.59272970611246,126.99933194422123
성산중학교,마포구,골목상권,화장품,783.6315789473684,2550.959595959596,4.611353711790393,2.903930131004367,657174834.3826087,192688,449683,100801,합정동,37.54663282010309,126.91725739230134
성서초등학교,마포구,골목상권,화장품,805.3047619047619,4047.3668341708544,3.6447368421052633,2.539473684210526,212205379.3869565,192011,451116,102638,성산1동,37.55953848873831,126.9095808699743
성수119안전센터,성동구,골목상권,화초,792.5401069518716,5814.6,2.419512195121951,2.426829268292683,213320091.55365855,205062,448509,222826,성수2가1동,37.536070183843606,127.05727352526394
성수1가1동주민센터,성동구,골목상권,화장품,312.26666666666665,958.6206896551724,6.05050505050505,2.9494949494949494,250279762.42424244,204367,449119,38774,성수1가1동,37.54156983482148,127.0494136424359
성수2가3동주민센터,성동구,골목상권,화장품,811.9,2046.2038834951456,3.5245901639344264,2.8442622950819674,157312091.3114754,204767,449989,76450,성수2가3동,37.54940654342987,127.05394538390803
성수대교남단,강남구,발달상권,화장품,5652.58686440678,459.12359550561797,3.4389312977099236,2.3435114503816794,2994168828.760456,203046,447576,126830,압구정동,37.527672703247156,127.03445981915029
성수동카페거리,성동구,골목상권,화장품,4951.757225433526,2723.581039755352,4.219895287958115,2.756544502617801,1597214826.1510417,204716,449234,131865,성수2가1동,37.54260426552024,127.05336339732489
성수역,성동구,발달상권,화초,11649.172804532578,1046.8755622188905,3.546975546975547,2.7915057915057915,1517782160.3457105,205008,449464,298939,성수2가3동,37.54467502389429,127.0566690594387
성수역 골목형상점가,성동구,전통시장,한식음식점,349.5,5.823529411764706,10.05,2.25,106971074.85,204684,449660,10659,성수2가3동,37.54644268403656,127.05300402225483
성수초등학교,성동구,골목상권,화장품,7081.808510638298,1626.1648044692738,3.533980582524272,2.6432038834951457,1172520310.0458937,205519,449630,330983,성수2가3동,37.54616776510738,127.06245263029955
성신여대,성북구,발달상권,화초,1135.044757033248,3016.7050067658997,2.7572254335260116,2.6196531791907516,1136699919.8699656,201545,454756,197286,동선동,37.59236801480705,127.01749391828598
성신여대운정그린캠퍼스,강북구,골목상권,화장품,530.0815217391304,4482.9228571428575,3.9875,4.2275,366804457.91831684,202277,459283,133932,미아동,37.633154257577395,127.02579638357507
성신여대입구역 1번,성북구,골목상권,화장품,152.57142857142858,3257.1802325581393,3.9901960784313726,3.049019607843137,185546657.1617647,201864,454954,109299,동선동,37.59415138795524,127.02110643481099
성신여대입구역 4번,성북구,골목상권,한식음식점,81.26666666666667,1889.903743315508,3.464114832535885,2.172248803827751,235176590.6777251,201319,454904,59460,동선동,37.59370183429791,127.01493520393063
성신여대입구역 7번,성북구,골목상권,한식음식점,482.75757575757575,3551.6171875,3.425531914893617,3.652482269503546,156634485.0780142,201622,455143,107374,동선동,37.59585472017824,127.01836664037195
성심여자고등학교,용산구,골목상권,한식음식점,1182.922077922078,3838.5688073394494,1.9143968871595332,1.9221789883268483,412891807.540856,195949,448136,135620,원효로2동,37.53271444536362,126.95416739258842
성원어린이공원,성동구,골목상권,한식음식점,668.7368421052631,1624.3333333333333,5.032258064516129,2.1129032258064515,284000090.71428573,204438,450088,70693,성수1가2동,37.550300173836135,127.05022288091031
성원중학교,성동구,골목상권,화장품,925.3622047244095,7812.7164179104475,2.6185714285714288,2.1314285714285712,397431260.31714284,204412,448741,247340,성수1가1동,37.53816384184272,127.04992055728603
성자초등학교,광진구,골목상권,화장품,295.8892988929889,2947.99604743083,3.8133333333333335,3.6733333333333333,150574618.80921054,207457,447914,66483,자양2동,37.53069298250582,127.08436546700541
세검정,종로구,골목상권,한식음식점,1029.9545454545455,2162.285714285714,1.6388888888888888,1.6388888888888888,206426615.6388889,196688,455706,244923,부암동,37.60092276960328,126.96249418113779
세검정초등학교,종로구,골목상권,호프-간이주점,588.93125,3127.6143790849674,2.84,2.1885714285714286,95016076.17142858,196389,455998,191570,부암동,37.60355253658663,126.95910679987408
세곡초등학교,구로구,골목상권,화장품,430.6042296072508,7048.299363057325,3.258241758241758,3.217032967032967,179424359.63661203,186504,445043,196285,고척2동,37.50475669640574,126.84736461127714
세명컴퓨터고등학교,은평구,골목상권,한식음식점,121.87179487179488,4664.310810810811,3.302325581395349,2.5232558139534884,293257421.2209302,193094,458463,125765,불광2동,37.62574305642576,126.92176894024712
세운상가가동,종로구,전통시장,핸드폰,149.77631578947367,25.027397260273972,1.5308641975308641,0.9753086419753086,1156056830.382716,199597,452205,17110,"종로1,2,3,4가동",37.569384872406744,126.99543826391316
세종대왕기념관교차로,동대문구,골목상권,한식음식점,67.24137931034483,535.2142857142857,2.967741935483871,2.7096774193548385,67640029.74193548,203649,454572,24771,청량리동,37.59070425456956,127.04131643081573
세종대학교,광진구,골목상권,한식음식점,128.54237288135593,1009.8947368421053,2.596774193548387,1.467741935483871,199646582.38709676,206730,450336,45957,군자동,37.55252076660446,127.07616268636023
세종마을음식문화거리(금천교시장),종로구,전통시장,화초,561.7554945054945,600.7333333333333,2.1025,1.6925,597723188.5845771,197423,453030,49557,사직동,37.5768145641106,126.9708268941168
솔밭공원역 1번,도봉구,골목상권,한식음식점,59.31884057971015,781.140625,2.4743589743589745,1.9230769230769231,116318962.12658228,201230,461803,40166,쌍문1동,37.6558610511858,127.01393904788436
솔밭공원역 2번,강북구,골목상권,화장품,117.56481481481481,2891.78640776699,2.9152542372881354,2.542372881355932,260804673.29113925,201113,461962,103855,우이동,37.65729376201776,127.01261338082156
"솔샘시장(미아6,7동골목시장)",강북구,전통시장,화장품,77.7488986784141,136.3564814814815,2.8884462151394423,1.5617529880478087,283135858.97619045,201740,457759,21168,삼각산동,37.619424392767016,127.0197090259674
솔숲어린이공원,성북구,골목상권,한식음식점,78.44444444444444,688.7058823529412,1.6,2.175,100346496.4,201379,456103,37902,정릉1동,37.60450462764689,127.0156168492766
송정역,강서구,발달상권,화장품,129.68804664723032,793.4049079754601,2.676392572944297,2.6816976127320955,311235722.5039578,183179,451334,61122,공항동,37.56138378509555,126.80961608028845
송정역 2번,강서구,골목상권,화장품,560.2608695652174,1966.3650793650793,1.6875,3.5625,135901614.8,183536,451403,86547,공항동,37.562011915923925,126.81365511965096
송정역 3번,강서구,골목상권,화장품,677.1659836065573,8270.946004319654,3.0222634508348794,2.9053803339517623,298157217.85767096,183513,450893,238960,공항동,37.557416444538866,126.81340625888835
송정역 4번,강서구,골목상권,한식음식점,196.33333333333334,919.8571428571429,2.533333333333333,10.0,46090725.705882356,183092,451129,37678,공항동,37.559535159894644,126.80863612346893
송정체육공원,성동구,골목상권,화장품,163.71891891891892,3530.9887005649716,3.8078817733990147,2.413793103448276,181520539.95566502,205936,450143,102074,송정동,37.550787295336974,127.06717551903371
송중동주민센터,강북구,골목상권,호프-간이주점,30.189655172413794,1830.551515151515,4.773684210526316,4.0,151287282.7748691,203052,457230,53154,송중동,37.61465474806964,127.0345678760869
송중초등학교,강북구,골목상권,화장품,499.95054945054943,5761.9190751445085,3.5376884422110555,3.4170854271356785,208721830.175,202711,457804,204374,송중동,37.61982748768701,127.0307077341858
송천동주민센터,강북구,골목상권,한식음식점,19.352941176470587,1045.8,3.925925925925926,2.685185185185185,60736220.2962963,202008,457606,26098,송천동,37.618045335235756,127.02274424891579
송천초등학교,강북구,골목상권,호프-간이주점,194.36196319018404,3810.87012987013,2.585635359116022,2.3812154696132595,61231222.29834254,202139,457232,105075,송천동,37.61467534388805,127.02422696852264
송파나루역,송파구,발달상권,화초,1053.9746835443038,907.22,2.8728323699421967,2.5491329479768785,834255709.7593123,209906,445634,60912,송파1동,37.51012711047405,127.11204169365998
송파나루역 1번(송리단길),송파구,골목상권,화초,2219.906605922551,8884.29326923077,3.7370600414078674,2.7577639751552794,545542153.0679013,209567,445551,191523,송파1동,37.509382852628754,127.10820636509024
송파나루역 2번,송파구,골목상권,화장품,512.7740112994351,3302.775147928994,3.910994764397906,4.31413612565445,601693766.523316,209833,445902,72714,방이2동,37.5125425779649,127.11121961236134
송파나루역 3번,송파구,골목상권,한식음식점,271.8536585365854,1002.5526315789474,3.5319148936170213,4.48936170212766,91576885.59574468,210209,445524,32806,방이2동,37.50913270698353,127.11546723853742
송파사거리(송파역),송파구,발달상권,화초,883.6623853211009,1496.7868217054263,3.75540765391015,2.9966722129783694,557633039.6158941,209754,444634,102341,석촌동,37.50111869275051,127.11030924458171
송파역 2번,송파구,골목상권,화초,3805.268965517241,3467.840579710145,2.360248447204969,2.459627329192547,57508409.36024845,210199,444586,99527,송파2동,37.500681404240055,127.11534113261456
송파책박물관,송파구,골목상권,화장품,132.51612903225808,1164.1016949152543,2.338235294117647,0.3235294117647059,130033672.30882353,208954,444377,34040,석촌동,37.49881121238397,127.10125882793189
송화벽화시장(송화골목시장),강서구,전통시장,화장품,129.21122994652407,612.8704225352112,3.0121654501216546,2.3600973236009732,666015011.3592232,185468,449994,30423,발산1동,37.549349400157496,126.8355499326782
수궁동주민센터,구로구,골목상권,호프-간이주점,405.79076923076923,4628.415584415585,3.0083565459610027,3.8802228412256268,136563354.59556785,185334,443922,191258,수궁동,37.494638620747644,126.83415467880374
수락산디자인거리,노원구,골목상권,화장품,701.8840579710145,3120.972151898734,2.70989010989011,3.2,437525755.9824176,205038,464087,125994,상계1동,37.676426447476146,127.05710918618395
수락산역 4번,노원구,골목상권,화초,694.3573770491803,5103.970639032816,2.6223880597014926,2.8865671641791044,441835530.73925924,204689,464016,197508,상계1동,37.67578860179999,127.05315257704137
수색성당,은평구,골목상권,한식음식점,169.27777777777777,564.1764705882352,1.0526315789473684,0.0,305814342.55,191453,453224,73705,증산동,37.5785264427602,126.90324089386101
수색역 1번,은평구,골목상권,한식음식점,20.11764705882353,26.0,0.3392857142857143,0.17857142857142858,11536865.43859649,190793,453820,39392,수색동,37.583889995567056,126.89576167266652
수서역,강남구,발달상권,화초,12421.006711409396,510.9468085106383,2.527987897125567,2.2511346444780633,1574607080.8066466,209112,443153,60183,수서동,37.487781357677065,127.10303046246761
수송초등학교,강북구,골목상권,화초,235.01398601398603,8008.433823529412,3.875,3.4639830508474576,310925623.7242105,202774,459976,208928,번1동,37.63939671921139,127.03142958043486
수유1동주민센터,강북구,골목상권,호프-간이주점,289.84137931034485,5021.105839416058,3.141509433962264,1.8522012578616351,236580598.68652037,201422,458947,134108,수유1동,37.6301286649574,127.01610934145873
수유동우체국,강북구,골목상권,한식음식점,190.9903846153846,2205.8585858585857,1.5,1.5526315789473684,223566093.17391303,201429,460733,75187,수유2동,37.6462202452816,127.0161921338146
수유북부시장옆,강북구,골목상권,호프-간이주점,217.53731343283582,3078.1640625,3.5586206896551724,3.1517241379310343,81014714.73287672,201375,459629,78839,인수동,37.63627345900942,127.01557817756292
수유시장옆,강북구,골목상권,화장품,127.91780821917808,6534.289855072464,3.410041841004184,2.426778242677824,250185337.50209206,201763,459911,135413,수유3동,37.63881357448498,127.01997473599367
수유역,강북구,발달상권,화초,2068.192023633678,5511.820031298905,3.321236559139785,3.114247311827957,2456563782.2463384,202206,459794,297339,수유3동,37.63775846565519,127.0249935589031
수유역 2번,강북구,골목상권,호프-간이주점,897.568493150685,3501.1510791366904,3.83125,3.41875,159099451.8625,202534,459700,84732,번1동,37.63691069400108,127.02870941001596
수유재래시장,강북구,전통시장,청과상,33.1,515.7222222222222,7.217391304347826,3.608695652173913,139422098.3478261,201913,459134,10960,수유1동,37.631812618285814,127.02167219794877
"수유전통시장(수유시장, 수유골목시장)",강북구,전통시장,화장품,92.54098360655738,521.7031700288185,1.7444168734491314,1.3945409429280398,1102104061.259901,201998,459062,37023,수유1동,37.631163727607486,127.02263495817301
수유중앙골목시장(수유중앙시장),강북구,전통시장,화장품,29.523316062176164,943.1722222222222,3.4838709677419355,3.142857142857143,197384172.88940093,201872,460117,30758,수유3동,37.64066938738548,127.02121023022544
수유초등학교,강북구,골목상권,호프-간이주점,331.2895752895753,4011.869918699187,2.086505190311419,2.508650519031142,200322052.52413794,201790,459211,106526,수유1동,37.63250662510774,127.02027893106107
수유프라자,강북구,전통시장,화장품,138.0759493670886,222.85135135135135,1.1162790697674418,0.8255813953488372,119028380.66666667,202081,459124,2065,수유1동,37.63172215476082,127.02357542562035
수일시장,은평구,전통시장,호프-간이주점,7.545454545454546,95.28846153846153,1.1694915254237288,0.3389830508474576,131225533.51666667,190733,453738,11753,수색동,37.58315058044456,126.89508341223478
수족관거리,종로구,골목상권,한식음식점,31.44,28.434782608695652,1.4642857142857142,1.7142857142857142,121704598.2413793,201321,452326,9323,창신1동,37.570474218010425,127.01495320377123
숙대입구,용산구,골목상권,화초,822.8830897703549,5364.097130242825,3.1052631578947367,3.462406015037594,498451591.3146067,197161,449524,173542,청파동,37.545224851300794,126.9678744716527
숙대입구역 1번,용산구,골목상권,한식음식점,1656.9756097560976,3323.043103448276,2.5839416058394162,2.335766423357664,232548180.01459855,197679,449714,128905,남영동,37.54693819857306,126.9737354497403
"숙대입구역(남영역, 남영동)",용산구,발달상권,화장품,4477.010395010395,269.4561403508772,2.7962264150943397,2.130188679245283,541226869.612782,197505,449194,87154,남영동,37.54225254838164,126.97176822424127
숭곡초등학교,성북구,골목상권,화초,470.61344537815125,4649.70796460177,2.4640151515151514,2.1761363636363638,286083911.1587902,203036,456508,180619,월곡1동,37.60814966101142,127.03438366024915
숭례문수입상가(남대문시장),중구,전통시장,화장품,1993.6896551724137,,1.184313725490196,1.4352941176470588,383435528.01167315,197893,451101,7685,회현동,37.55943555342979,126.9761531025199
숭실대입구역 1번,동작구,골목상권,화장품,372.7871853546911,4224.742168674698,2.840909090909091,2.25,329276031.79466116,195884,443947,148274,상도1동,37.49497111222602,126.95345543447249
숭실대입구역 4번,동작구,골목상권,화장품,196.2248062015504,1935.0983606557377,3.335664335664336,3.5314685314685317,346940736.03846157,196190,443894,68786,상도1동,37.494494891316954,126.95691601812626
숭인시장,강북구,전통시장,화장품,72.55172413793103,208.5934065934066,2.4891640866873064,2.7306501547987616,443398237.14241487,202587,457096,32450,송천동,37.613448848638036,127.02930067226455
시립대앞사거리,동대문구,골목상권,호프-간이주점,35.24390243902439,906.1923076923077,2.811111111111111,2.6333333333333333,166912982.58888888,204615,453829,29327,전농1동,37.5840055457555,127.05224944885282
시립서북병원,은평구,골목상권,화초,756.3884892086331,8194.295165394402,3.347826086956522,3.9695652173913043,208757826.84632036,191983,456211,195983,구산동,37.60544380707197,126.90920823667845
시조사삼거리,동대문구,골목상권,한식음식점,81.89473684210526,803.8611111111111,2.225,0.425,16814204.475,204642,454283,42223,회기동,37.58809591637845,127.05255800941232
시청역_1번,중구,발달상권,한식음식점,6547.06334841629,12.42512077294686,2.2379032258064515,1.7338709677419355,910366999.690763,197752,451623,58426,소공동,37.564138422507476,126.97455567383845
시청역_8번,중구,발달상권,화초,25133.079545454544,23.177710843373493,1.9207161125319694,1.774936061381074,1029003838.9820971,197724,451359,132689,소공동,37.561759723268,126.97423957068088
시흥3동 우편취급국,금천구,골목상권,한식음식점,99.38888888888889,315.5882352941176,0.0,3.9,101597102.8,191402,437977,20887,시흥3동,37.44114999204755,126.9028417553999
시흥4동주민센터(서울신흥초등학교),금천구,골목상권,한식음식점,388.4599156118143,4800.017699115044,2.7,1.9846153846153847,347523275.8773946,191736,439818,113692,시흥4동,37.45774067716475,126.90659536161563
시흥동 은행나무사거리,금천구,골목상권,화장품,611.957627118644,7130.132132132132,2.2544529262086512,2.9974554707379135,449395393.7550505,191899,438831,177282,시흥5동,37.448849129363595,126.90844852214423
시흥초등학교(시흥1동우체국),금천구,골목상권,화초,197.93023255813952,4462.743902439024,2.942105263157895,2.1289473684210525,148527169.25526315,191533,439560,121078,시흥1동,37.45541423177664,126.90430389990269
신곡종합시장(신월6동 골목시장),양천구,전통시장,화장품,150.63768115942028,146.58778625954199,2.7442622950819673,1.7934426229508196,677483736.8267974,186079,446521,20768,신월6동,37.51806718222335,126.84253004100526
신곡초등학교,강서구,골목상권,화장품,476.76073619631904,7789.358974358975,3.566666666666667,2.066666666666667,168275609.33333334,187264,448458,146128,화곡4동,37.53553664636464,126.85590077983865
신광명마을,강서구,골목상권,한식음식점,349.94444444444446,845.7058823529412,0.425,1.0,509125058.225,184449,449781,121040,발산1동,37.54741365896421,126.82402307103173
신구중학교,강남구,골목상권,한식음식점,284.14285714285717,361.94117647058823,2.0526315789473686,0.6578947368421053,1120098553.3333333,202859,447326,35960,압구정동,37.5254207967679,127.03234329010427
신금호역 4번,성동구,골목상권,한식음식점,216.7719298245614,3025.183486238532,2.992,1.712,111239847.34920634,201782,450233,66838,금호2?3가동,37.55161558009325,127.02016645992701
신금호역 골목형상점가,성동구,전통시장,호프-간이주점,33.7037037037037,442.03246753246754,3.827777777777778,2.716666666666667,151400841.9116022,201778,450475,15024,금호2?3가동,37.55379600299772,127.02012177910736
신길2동우편취급국,영등포구,골목상권,호프-간이주점,307.6744186046512,2783.0975609756097,3.8652482269503547,3.021276595744681,299623271.61702126,192220,445910,97248,영등포본동,37.51263424047317,126.91200145475099
신길3동주민센터,영등포구,골목상권,화장품,174.85714285714286,3400.7444444444445,2.2579075425790753,1.9221411192214113,218589322.00724638,191661,445257,95882,신길3동,37.50674580845403,126.90568609063068
신길6동주민센터,영등포구,골목상권,호프-간이주점,365.1212121212121,1452.240506329114,3.8232044198895028,3.4198895027624308,545738345.956044,192681,444264,59185,신길6동,37.49780747786807,126.91723213362471
신길대성유니드아파트,영등포구,골목상권,한식음식점,222.52941176470588,3437.1428571428573,1.6756756756756757,1.5405405405405406,547324778.8198198,191436,444742,87225,신길5동,37.50210357784792,126.90314734322918
신길동홍어거리,영등포구,골목상권,화장품,342.25757575757575,1332.712,0.9794520547945206,1.8904109589041096,78294144.8150685,192263,445659,44973,신길4동,37.51037308349919,126.91249046187012
신길새마을금고신길4동지점,영등포구,골목상권,호프-간이주점,49.26229508196721,693.2105263157895,4.333333333333333,3.927536231884058,21057304.579710145,192281,445152,27917,신길4동,37.505805144681965,126.91269937112725
신길역 1번,영등포구,골목상권,화초,66.52631578947368,658.8333333333334,0.0,2.142857142857143,15967731.904761905,192419,446351,31907,영등포본동,37.516609318608964,126.91424776874355
신길역 3번,영등포구,골목상권,한식음식점,112.0,1800.1153846153845,4.35632183908046,2.9310344827586206,303543897.79310346,192385,446482,44675,영등포동,37.51778935200958,126.91386182257449
신내1동주민센터,중랑구,골목상권,화장품,513.6994906621392,3702.566844919786,2.621705426356589,2.877519379844961,642619320.007728,208691,456291,146352,신내1동,37.60615847906632,127.09842568909319
신내IC북측,중랑구,골목상권,반찬가게,39.666666666666664,463.07142857142856,3.823529411764706,3.411764705882353,122189089.70588236,209033,457638,118914,신내1동,37.61829148719481,127.10231546366488
신내역 1번,중랑구,골목상권,한식음식점,99.66666666666667,228.11764705882354,1.8,2.75,404411071.5,208737,457334,112596,신내1동,37.615555346402026,127.0989590897488
신노량진시장(기능상실),동작구,전통시장,한식음식점,13.944444444444445,237.47058823529412,7.2,7.0,225522745.6,194649,445465,13242,노량진2동,37.50864204568287,126.93947877084665
신논현역,강남구,발달상권,화초,13218.046035805626,5314.6900269541775,2.958041958041958,2.870629370629371,2655004992.008102,202235,445062,382392,논현1동,37.50502379497898,127.02527722374786
신논현역 1번,서초구,발달상권,화초,754.6521739130435,4627.6,3.575197889182058,3.0686015831134563,203599300.38258576,201758,445107,140535,반포1동,37.50543027854698,127.01988259526811
신당 미래유산 먹거리 골목형상점가,중구,전통시장,화장품,44.36619718309859,152.2173913043478,3.0,1.8974358974358974,498919778.34615386,201309,451478,10196,신당동,37.56283378990038,127.01481585512614
신당역,중구,발달상권,화초,2598.458804523425,3080.59385665529,2.5442477876106193,2.4926253687315634,756215178.8431085,201389,451766,198976,신당동,37.565428542094914,127.01572187665211
신당역 3번,중구,골목상권,화초,543.848,5107.392405063291,3.677536231884058,2.1159420289855073,278052313.04347825,201855,451480,129607,신당5동,37.562850872583056,127.02099573525913
신대림초등학교,영등포구,골목상권,한식음식점,78.85714285714286,1056.6833333333334,4.154929577464789,3.7746478873239435,17549939.943661973,191504,443609,37357,대림1동,37.491895815643836,126.90392945139324
신대방1동골목상권,동작구,전통시장,화장품,72.14723926380368,541.4705882352941,3.0382513661202184,3.158469945355191,416896755.9945355,191941,443427,21868,신대방1동,37.4902598990672,126.90887291955043
신대방삼거리역,동작구,발달상권,화초,636.05,2766.902748414376,2.9512635379061374,2.6263537906137184,897973625.5053957,193572,444444,112198,대방동,37.49943591770157,126.92730654329986
신대방삼거리역 1번,동작구,골목상권,호프-간이주점,321.5943396226415,8992.57711442786,2.331896551724138,3.086206896551724,71301994.78205128,193977,444086,182490,상도3동,37.496213046443046,126.93188956480161
신대방삼거리역 3번,동작구,골목상권,한식음식점,465.4251968503937,3454.9836065573772,3.753623188405797,2.5869565217391304,115399136.29496403,193495,443992,88509,신대방2동,37.49536283253441,126.92643975532327
신대방삼거리역 4번(대림초등학교),동작구,골목상권,편의점,298.0612244897959,5085.0,3.4285714285714284,2.517857142857143,102396314.92857143,193481,444719,91041,대방동,37.50191304446327,126.92627500021709
신대방역 1번,관악구,골목상권,화장품,67.152,826.0683760683761,3.0214285714285714,2.0785714285714287,196981151.4326241,192456,443061,23709,신사동,37.48696656212724,126.91470002177657
신대방역 2번,관악구,골목상권,화장품,456.344262295082,4516.689655172414,3.145679012345679,3.380246913580247,592077609.8817734,192238,442777,155155,조원동,37.484405896181045,126.9122380925766
신대방역 3번,동작구,골목상권,중식음식점,20.0,808.0,7.071428571428571,0.0,111548598.92857143,192054,443037,49264,신대방1동,37.48674695130216,126.91015487331812
신대방역 4번,동작구,골목상권,화장품,461.29801324503313,5262.468531468531,2.132,2.308,247365343.249501,192134,443262,181264,신대방1동,37.48877490125431,126.91105702584524
신도림역,구로구,발달상권,화장품,1589.1455331412103,2584.9071537290715,2.5294117647058822,2.7529411764705882,937995622.3285528,190308,445419,251389,구로5동,37.50819222492761,126.89038157947542
신도봉시장,도봉구,전통시장,한식음식점,5.811320754716981,180.55769230769232,6.649122807017544,3.087719298245614,480593722.7719298,203672,463403,8485,도봉1동,37.670270229972296,127.04162120121192
신동시장,영등포구,전통시장,한식음식점,2.5714285714285716,46.46666666666667,3.1636363636363636,1.6545454545454545,60368780.872727275,191932,445186,4593,신길3동,37.50610850301707,126.90875186977345
신림역 1번,관악구,골목상권,한식음식점,987.68,1436.1666666666667,5.148148148148148,3.1481481481481484,125333055.24074075,194115,442727,38288,서원동,37.483969250297825,126.93346098403177
"신림역 5번(신림동주민센터, 신림동별빛거리)",관악구,골목상권,호프-간이주점,991.9028571428571,10979.693693693695,3.3769633507853403,3.5916230366492146,446369519.8659794,193410,443070,194701,신림동,37.48705494828831,126.92548680651547
신림역 8번,관악구,골목상권,화장품,328.77245508982037,3446.2672955974845,2.5655737704918034,2.5245901639344264,713847325.6721312,194080,442990,103978,신림동,37.486338677230954,126.93306314109579
신림역(신림),관악구,발달상권,화장품,722.8,8057.231548480463,3.6149068322981366,3.693167701863354,1410629506.0581684,193830,442811,237915,신림동,37.484724238201885,126.93023791719077
신림우방아파트,관악구,골목상권,한식음식점,234.3030303030303,5075.736842105263,3.3551401869158877,2.121495327102804,342377320.57009345,192874,443085,106563,신사동,37.48718612163995,126.91942610947666
신림중앙시장(조원동 펭귄시장),관악구,전통시장,일반의류,39.588235294117645,64.24242424242425,2.7142857142857144,0.5714285714285714,42713848.0,192184,442657,7150,조원동,37.48332423205892,126.91162880976654
신림초등학교,관악구,골목상권,한식음식점,269.910447761194,2684.0,1.7222222222222223,1.4166666666666667,69191818.32876712,193607,442092,53857,신원동,37.47824447329985,126.92772277446338
신림현대아파트,관악구,골목상권,화장품,31.476744186046513,1655.6049382716049,2.5,2.7708333333333335,151832493.27083334,194114,441623,51568,삼성동,37.47402210757342,126.93345849830335
신림현대종합상가,관악구,전통시장,한식음식점,2.0,18.0,21.6,10.0,58050533.2,194165,441693,3964,서림동,37.47465313746561,126.93403450098945
신목동역,양천구,골목상권,커피-음료,461.0,1415.8,3.0434782608695654,2.4782608695652173,4438101.652173913,189379,449524,95041,목2동,37.545168059477646,126.87981510484772
신묵초등학교,중랑구,골목상권,화장품,979.439024390244,8099.883870967742,3.4694444444444446,3.661111111111111,138188289.5647383,206616,456591,180650,묵2동,37.60887870447146,127.07492901956759
신방화역 2번,강서구,골목상권,화초,410.1463414634146,5666.537005163511,2.7331378299120233,2.6187683284457477,361636844.0717423,183578,452151,180870,방화1동,37.56875208070871,126.81411374137508
신방화역 8번,강서구,골목상권,호프-간이주점,525.917808219178,2991.1843971631206,3.4430379746835444,4.1645569620253164,189037879.39240506,183627,451855,97165,방화1동,37.566086019095295,126.8146749940266
신사1동주민센터,은평구,골목상권,호프-간이주점,529.0886850152905,8297.064516129032,3.552486187845304,3.234806629834254,175207089.20441988,192303,455136,209465,신사1동,37.59576090018161,126.91284350185038
신사상가,강남구,전통시장,일반의류,24.818181818181817,2.0,0.5409836065573771,0.4098360655737705,107780221.37704918,202510,448092,2739,압구정동,37.53232348423996,127.02839774032894
신사역,서초구,발달상권,화초,11511.389018691589,3871.0446096654273,3.0935856992639326,2.7770767613038907,2448604402.658281,201729,446276,353066,잠원동,37.515963075171285,127.01955735958383
신사은행나무공원,강남구,골목상권,화초,267.3829787234043,981.0888888888888,4.08080808080808,2.707070707070707,133228632.3,202237,446807,29000,신사동,37.520746311113015,127.02530515090473
